group,letter,noise,sample_idx,seed,target_idx,motivo,iters,outcome,convergio_a,hamming_input_target,hamming_output_target,hamming_input_output,energia_inicial,energia_final
GRTV,R,0.1,13,14,1,stable,2,TP,R,1,0,1,-8.799999999999999,-10.56
GRTV,R,0.1,14,15,1,stable,2,TP,R,2,0,2,-7.520000000000001,-10.56
GRTV,R,0.1,15,16,1,stable,2,TP,R,3,0,3,-6.08,-10.56
GRTV,R,0.1,16,17,1,stable,2,TP,R,4,0,4,-4.48,-10.56
GRTV,R,0.1,17,18,1,stable,2,TP,R,3,0,3,-5.4399999999999995,-10.56
GRTV,R,0.1,18,19,1,stable,2,TP,R,3,0,3,-5.6,-10.56
GRTV,R,0.1,19,20,1,stable,2,TP,R,6,0,6,-2.0799999999999996,-10.56
GRTV,R,0.1,20,21,1,stable,2,TP,R,2,0,2,-7.36,-10.56
GRTV,R,0.1,21,22,1,stable,2,TP,R,4,0,4,-4.000000000000001,-10.56
GRTV,R,0.1,22,23,1,stable,2,TP,R,2,0,2,-7.520000000000001,-10.56
GRTV,R,0.1,23,24,1,stable,3,TP,R,4,0,4,-5.12,-10.56
GRTV,R,0.1,24,25,1,stable,2,TP,R,2,0,2,-7.040000000000001,-10.56
GRTV,R,0.1,25,26,1,stable,2,TP,R,1,0,1,-8.8,-10.56
GRTV,R,0.1,26,27,1,stable,2,TP,R,2,0,2,-6.88,-10.56
GRTV,R,0.1,27,28,1,stable,2,TP,R,5,0,5,-3.04,-10.56
GRTV,R,0.1,28,29,1,stable,2,TP,R,4,0,4,-5.4399999999999995,-10.56
GRTV,R,0.1,29,30,1,stable,2,TP,R,2,0,2,-7.039999999999999,-10.56
GRTV,R,0.2,0,1,1,stable,2,TP,R,3,0,3,-5.4399999999999995,-10.56
GRTV,R,0.2,1,2,1,stable,2,TP,R,5,0,5,-2.8800000000000003,-10.56
GRTV,R,0.2,2,3,1,stable,3,TP,R,5,0,5,-4.16,-10.56
GRTV,R,0.2,3,4,1,stable,2,TP,R,4,0,4,-4.32,-10.56
GRTV,R,0.2,4,5,1,stable,3,TP,R,5,0,5,-3.84,-10.56
GRTV,R,0.2,5,6,1,stable,2,TP,R,6,0,6,-1.9200000000000004,-10.56
GRTV,R,0.2,6,7,1,stable,2,TP,R,4,0,4,-4.800000000000001,-10.56
GRTV,R,0.2,7,8,1,stable,2,TP,R,5,0,5,-2.7199999999999998,-10.56
GRTV,R,0.2,8,9,1,stable,2,TP,R,3,0,3,-5.6000000000000005,-10.56
GRTV,R,0.2,9,10,1,stable,2,TP,R,4,0,4,-4.0,-10.56
GRTV,R,0.2,10,11,1,stable,2,TP,R,6,0,6,-1.9200000000000004,-10.56
GRTV,R,0.2,11,12,1,stable,3,TP,R,7,0,7,-1.12,-10.56
GRTV,R,0.2,12,13,1,stable,2,TP,R,4,0,4,-4.0,-10.56
GRTV,R,0.2,13,14,1,stable,2,TP,R,1,0,1,-8.799999999999999,-10.56
GRTV,R,0.2,14,15,1,stable,2,TP,R,3,0,3,-5.44,-10.56
GRTV,R,0.2,15,16,1,stable,3,TP,R,7,0,7,-2.24,-10.56
GRTV,R,0.2,16,17,1,stable,4,TP,R,7,0,7,-1.4400000000000002,-10.56
GRTV,R,0.2,17,18,1,stable,2,TP,R,5,0,5,-2.72,-10.56
GRTV,R,0.2,18,19,1,stable,2,TP,R,3,0,3,-5.6,-10.56
GRTV,R,0.2,19,20,1,stable,4,TP,R,8,0,8,-0.7999999999999999,-10.56
GRTV,R,0.2,20,21,1,stable,3,TP,R,5,0,5,-4.0,-10.56
GRTV,R,0.2,21,22,1,stable,2,TP,R,7,0,7,-0.64,-10.56
GRTV,R,0.2,22,23,1,stable,2,TP,R,4,0,4,-5.280000000000001,-10.56
GRTV,R,0.2,23,24,1,stable,2,TP,R,5,0,5,-3.0400000000000005,-10.56
GRTV,R,0.2,24,25,1,stable,3,TP,R,7,0,7,-1.7600000000000002,-10.56
GRTV,R,0.2,25,26,1,stable,2,TP,R,3,0,3,-5.44,-10.56
GRTV,R,0.2,26,27,1,stable,2,TP,R,5,0,5,-2.5600000000000005,-10.56
GRTV,R,0.2,27,28,1,stable,4,TP,R,7,0,7,-2.08,-10.56
GRTV,R,0.2,28,29,1,stable,2,TP,R,6,0,6,-2.0799999999999996,-10.56
GRTV,R,0.2,29,30,1,stable,2,TP,R,4,0,4,-4.16,-10.56
GRTV,R,0.3,0,1,1,stable,3,TP,R,6,0,6,-2.8799999999999994,-10.56
GRTV,R,0.3,1,2,1,cycle,3,CICLO,,8,6,10,-1.92,-5.44
GRTV,R,0.3,2,3,1,stable,3,FN,,9,6,11,-1.6653345369377348e-16,-8.64
GRTV,R,0.3,3,4,1,stable,2,TP,R,4,0,4,-4.32,-10.56
GRTV,R,0.3,4,5,1,cycle,3,CICLO,,8,5,7,-1.1200000000000006,-8.32
GRTV,R,0.3,5,6,1,stable,2,TP,R,7,0,7,-0.8,-10.56
GRTV,R,0.3,6,7,1,stable,4,TP,R,8,0,8,-0.7999999999999999,-10.56
GRTV,R,0.3,7,8,1,stable,4,TP,R,9,0,9,0.8000000000000002,-10.56
GRTV,R,0.3,8,9,1,stable,2,TP,R,6,0,6,-2.0799999999999996,-10.56
GRTV,R,0.3,9,10,1,stable,2,TP,R,6,0,6,-1.76,-10.56
GRTV,R,0.3,10,11,1,stable,3,TP,R,8,0,8,-0.16000000000000011,-10.56
GRTV,R,0.3,11,12,1,stable,4,COMPLEMENT,-G,11,13,10,1.12,-10.559999999999999
GRTV,R,0.3,12,13,1,stable,3,TP,R,7,0,7,-0.9600000000000001,-10.56
GRTV,R,0.3,13,14,1,stable,2,TP,R,3,0,3,-5.6000000000000005,-10.56
GRTV,R,0.3,14,15,1,stable,2,TP,R,4,0,4,-4.0,-10.56
GRTV,R,0.3,15,16,1,stable,5,TP,R,9,0,9,-0.6399999999999999,-10.56
GRTV,R,0.3,16,17,1,stable,2,FN,,9,6,7,-0.4800000000000002,-7.36
GRTV,R,0.3,17,18,1,stable,2,TP,R,6,0,6,-1.5999999999999999,-10.56
GRTV,R,0.3,18,19,1,stable,2,TP,R,4,0,4,-4.48,-10.56
GRTV,R,0.3,19,20,1,stable,2,FN,,10,6,8,0.47999999999999987,-8.64
GRTV,R,0.3,20,21,1,stable,3,COMPLEMENT,-G,8,13,7,-2.2399999999999998,-10.559999999999999
GRTV,R,0.3,21,22,1,stable,3,TP,R,8,0,8,-0.32000000000000006,-10.56
GRTV,R,0.3,22,23,1,stable,3,TP,R,6,0,6,-2.24,-10.56
GRTV,R,0.3,23,24,1,stable,2,TP,R,5,0,5,-3.0400000000000005,-10.56
GRTV,R,0.3,24,25,1,cycle,3,CICLO,,10,6,12,0.0,-8.000000000000002
GRTV,R,0.3,25,26,1,stable,3,TP,R,7,0,7,-0.9600000000000001,-10.56
GRTV,R,0.3,26,27,1,stable,3,TP,R,7,0,7,-1.12,-10.56
GRTV,R,0.3,27,28,1,stable,3,FP,V,8,13,7,-2.24,-10.56
GRTV,R,0.3,28,29,1,stable,5,COMPLEMENT,-V,9,12,9,-0.1600000000000001,-10.56
GRTV,R,0.3,29,30,1,stable,2,TP,R,6,0,6,-1.5999999999999996,-10.56
GRTV,R,0.4,0,1,1,stable,3,FP,G,9,12,7,-2.4000000000000004,-10.559999999999999
GRTV,R,0.4,1,2,1,stable,4,TP,R,11,0,11,1.4400000000000002,-10.56
GRTV,R,0.4,2,3,1,stable,4,FP,G,11,12,9,0.6399999999999999,-10.559999999999999
GRTV,R,0.4,3,4,1,stable,3,TP,R,6,0,6,-2.24,-10.56
GRTV,R,0.4,4,5,1,stable,2,FN,,10,6,8,0.47999999999999987,-8.64
GRTV,R,0.4,5,6,1,stable,4,COMPLEMENT,-G,11,13,10,1.12,-10.559999999999999
GRTV,R,0.4,6,7,1,stable,5,TP,R,10,0,10,0.8,-10.56
GRTV,R,0.4,7,8,1,stable,7,COMPLEMENT,-G,14,13,11,1.6,-10.559999999999999
GRTV,R,0.4,8,9,1,stable,3,TP,R,7,0,7,-1.2799999999999998,-10.56
GRTV,R,0.4,9,10,1,stable,5,TP,R,8,0,8,-0.8,-10.56
GRTV,R,0.4,10,11,1,stable,4,TP,R,10,0,10,1.2800000000000002,-10.56
GRTV,R,0.4,11,12,1,stable,5,FP,T,12,13,11,1.6,-10.56
GRTV,R,0.4,12,13,1,stable,3,TP,R,7,0,7,-0.9600000000000001,-10.56
GRTV,R,0.4,13,14,1,stable,3,TP,R,5,0,5,-4.16,-10.56
GRTV,R,0.4,14,15,1,stable,3,TP,R,8,0,8,-0.8000000000000003,-10.56
GRTV,R,0.4,15,16,1,stable,4,COMPLEMENT,-V,11,12,9,0.15999999999999992,-10.56
GRTV,R,0.4,16,17,1,stable,3,FP,T,11,13,10,1.1199999999999997,-10.56
GRTV,R,0.4,17,18,1,stable,2,TP,R,8,0,8,0.32000000000000023,-10.56
GRTV,R,0.4,18,19,1,stable,2,TP,R,6,0,6,-2.08,-10.56
GRTV,R,0.4,19,20,1,stable,2,FN,,12,10,8,0.48000000000000004,-8.64
GRTV,R,0.4,20,21,1,stable,4,COMPLEMENT,-G,9,13,8,-0.8,-10.559999999999999
GRTV,R,0.4,21,22,1,stable,6,FP,V,12,13,11,1.2799999999999998,-10.56
GRTV,R,0.4,22,23,1,stable,3,FP,V,9,13,8,-0.7999999999999998,-10.56
GRTV,R,0.4,23,24,1,stable,6,COMPLEMENT,-V,9,12,9,5.551115123125783e-17,-10.56
GRTV,R,0.4,24,25,1,stable,3,FN,,13,6,11,-1.1102230246251565e-16,-8.64
GRTV,R,0.4,25,26,1,stable,3,FN,,9,7,10,-0.15999999999999998,-7.36
GRTV,R,0.4,26,27,1,stable,4,COMPLEMENT,-G,12,13,9,0.3200000000000002,-10.559999999999999
GRTV,R,0.4,27,28,1,stable,3,FP,V,12,13,9,-0.16000000000000003,-10.56
GRTV,R,0.4,28,29,1,stable,2,COMPLEMENT,-V,12,12,6,-1.4400000000000002,-10.56
GRTV,R,0.4,29,30,1,stable,4,TP,R,9,0,9,0.32000000000000006,-10.56
GRTV,R,0.45,0,1,1,cycle,3,CICLO,,12,12,16,0.9600000000000002,-4.8
GRTV,R,0.45,1,2,1,stable,4,COMPLEMENT,-T,13,12,9,0.8,-10.56
GRTV,R,0.45,2,3,1,stable,3,FP,G,13,12,9,0.8,-10.559999999999999
GRTV,R,0.45,3,4,1,stable,2,TP,R,7,0,7,-0.6399999999999999,-10.56
GRTV,R,0.45,4,5,1,stable,3,COMPLEMENT,-T,12,12,8,-0.16000000000000014,-10.56
GRTV,R,0.45,5,6,1,stable,3,COMPLEMENT,-T,12,12,10,1.2800000000000002,-10.56
GRTV,R,0.45,6,7,1,stable,3,FP,V,11,13,10,1.12,-10.56
GRTV,R,0.45,7,8,1,cycle,4,CICLO,,16,18,10,-1.1102230246251565e-16,-8.32
GRTV,R,0.45,8,9,1,stable,3,TP,R,8,0,8,-0.32000000000000006,-10.56
GRTV,R,0.45,9,10,1,stable,4,FP,V,9,13,10,0.4800000000000002,-10.56
GRTV,R,0.45,10,11,1,stable,4,TP,R,10,0,10,1.2800000000000002,-10.56
GRTV,R,0.45,11,12,1,cycle,3,CICLO,,13,13,24,1.92,1.92
GRTV,R,0.45,12,13,1,stable,6,TP,R,9,0,9,-1.6,-10.56
GRTV,R,0.45,13,14,1,stable,4,TP,R,6,0,6,-3.68,-10.56
GRTV,R,0.45,14,15,1,stable,3,TP,R,8,0,8,-0.8000000000000003,-10.56
GRTV,R,0.45,15,16,1,cycle,3,CICLO,,13,15,8,-0.4800000000000001,-7.04
GRTV,R,0.45,16,17,1,stable,4,FP,T,12,13,11,1.76,-10.56
GRTV,R,0.45,17,18,1,stable,2,TP,R,8,0,8,0.32000000000000023,-10.56
GRTV,R,0.45,18,19,1,stable,5,COMPLEMENT,-T,11,12,9,0.15999999999999998,-10.56
GRTV,R,0.45,19,20,1,stable,3,FP,G,14,12,8,-0.31999999999999995,-10.559999999999999
GRTV,R,0.45,20,21,1,stable,4,COMPLEMENT,-G,12,13,9,0.8,-10.559999999999999
GRTV,R,0.45,21,22,1,stable,4,FP,V,13,13,10,1.12,-10.56
GRTV,R,0.45,22,23,1,stable,4,FP,V,10,13,9,0.32000000000000006,-10.56
GRTV,R,0.45,23,24,1,stable,3,COMPLEMENT,-V,12,12,10,1.44,-10.56
GRTV,R,0.45,24,25,1,stable,5,FP,G,14,12,8,-1.4400000000000004,-10.559999999999999
GRTV,R,0.45,25,26,1,stable,3,FN,,9,7,10,-0.15999999999999998,-7.36
GRTV,R,0.45,26,27,1,stable,2,COMPLEMENT,-G,13,13,8,0.1600000000000002,-10.559999999999999
GRTV,R,0.45,27,28,1,stable,3,FP,V,12,13,9,-0.16000000000000003,-10.56
GRTV,R,0.45,28,29,1,stable,2,COMPLEMENT,-V,13,12,5,-2.56,-10.56
GRTV,R,0.45,29,30,1,stable,2,COMPLEMENT,-G,11,13,8,0.1600000000000001,-10.559999999999999
GRTV,R,0.5,0,1,1,stable,3,FP,G,14,12,10,1.12,-10.559999999999999
GRTV,R,0.5,1,2,1,stable,4,COMPLEMENT,-T,13,12,9,0.8,-10.56
GRTV,R,0.5,2,3,1,stable,3,FN,,14,10,12,0.8,-8.64
GRTV,R,0.5,3,4,1,stable,4,TP,R,9,0,9,0.47999999999999987,-10.56
GRTV,R,0.5,4,5,1,stable,3,FN,,13,10,11,-5.551115123125783e-17,-8.64
GRTV,R,0.5,5,6,1,stable,3,COMPLEMENT,-T,13,12,9,0.8,-10.56
GRTV,R,0.5,6,7,1,stable,3,FP,G,12,12,10,1.12,-10.559999999999999
GRTV,R,0.5,7,8,1,stable,3,COMPLEMENT,-R,17,25,8,-0.3200000000000003,-10.56
GRTV,R,0.5,8,9,1,stable,3,TP,R,9,0,9,0.8,-10.56
GRTV,R,0.5,9,10,1,stable,4,FP,V,9,13,10,0.4800000000000002,-10.56
GRTV,R,0.5,10,11,1,stable,4,COMPLEMENT,-T,12,12,10,1.28,-10.56
GRTV,R,0.5,11,12,1,stable,2,FN,,15,17,12,0.48,-8.64
GRTV,R,0.5,12,13,1,stable,6,TP,R,10,0,10,0.15999999999999986,-10.56
GRTV,R,0.5,13,14,1,cycle,3,CICLO,,8,6,12,-1.9200000000000004,-5.44
GRTV,R,0.5,14,15,1,stable,4,COMPLEMENT,-G,10,13,9,0.31999999999999995,-10.559999999999999
GRTV,R,0.5,15,16,1,cycle,3,CICLO,,13,15,8,-0.4800000000000001,-7.04
GRTV,R,0.5,16,17,1,cycle,3,CICLO,,14,14,14,0.8,-5.44
GRTV,R,0.5,17,18,1,stable,4,TP,R,9,0,9,0.64,-10.56
GRTV,R,0.5,18,19,1,stable,3,COMPLEMENT,-T,12,12,8,-0.31999999999999995,-10.56
GRTV,R,0.5,19,20,1,stable,4,FP,G,16,12,8,-0.6400000000000001,-10.559999999999999
GRTV,R,0.5,20,21,1,stable,4,COMPLEMENT,-G,12,13,9,0.8,-10.559999999999999
GRTV,R,0.5,21,22,1,cycle,3,CICLO,,15,18,9,-1.28,-7.040000000000001
GRTV,R,0.5,22,23,1,stable,4,FP,V,12,13,9,0.6399999999999999,-10.56
GRTV,R,0.5,23,24,1,stable,3,COMPLEMENT,-V,12,12,10,1.44,-10.56
GRTV,R,0.5,24,25,1,stable,5,FP,G,14,12,8,-1.4400000000000004,-10.559999999999999
GRTV,R,0.5,25,26,1,cycle,5,CICLO,,10,8,12,0.6400000000000001,-7.04
GRTV,R,0.5,26,27,1,stable,4,COMPLEMENT,-G,14,13,9,0.3200000000000002,-10.559999999999999
GRTV,R,0.5,27,28,1,stable,3,FP,V,12,13,9,-0.16000000000000003,-10.56
GRTV,R,0.5,28,29,1,stable,2,COMPLEMENT,-V,14,12,6,-1.7599999999999998,-10.56
GRTV,R,0.5,29,30,1,stable,3,COMPLEMENT,-G,12,13,9,0.8,-10.559999999999999
GRTV,R,0.55,0,1,1,stable,3,COMPLEMENT,-R,17,25,8,-0.7999999999999999,-10.56
GRTV,R,0.55,1,2,1,stable,3,COMPLEMENT,-T,14,12,8,-0.31999999999999995,-10.56
GRTV,R,0.55,2,3,1,stable,3,FP,G,15,12,9,0.32000000000000006,-10.559999999999999
GRTV,R,0.55,3,4,1,stable,5,FP,T,11,13,10,1.2799999999999998,-10.56
GRTV,R,0.55,4,5,1,stable,3,COMPLEMENT,-T,14,12,8,-0.48000000000000015,-10.56
GRTV,R,0.55,5,6,1,stable,3,COMPLEMENT,-T,14,12,8,-0.32000000000000006,-10.56
GRTV,R,0.55,6,7,1,stable,4,FP,G,13,12,9,0.48000000000000015,-10.559999999999999
GRTV,R,0.55,7,8,1,stable,3,COMPLEMENT,-R,17,25,8,-0.3200000000000003,-10.56
GRTV,R,0.55,8,9,1,stable,3,TP,R,9,0,9,0.8,-10.56
GRTV,R,0.55,9,10,1,stable,4,FP,V,11,13,8,-0.32000000000000006,-10.56
GRTV,R,0.55,10,11,1,stable,4,COMPLEMENT,-R,15,25,10,1.12,-10.56
GRTV,R,0.55,11,12,1,cycle,3,CICLO,,16,20,10,-0.32000000000000006,-8.32
GRTV,R,0.55,12,13,1,stable,6,FP,T,12,13,11,1.44,-10.56
GRTV,R,0.55,13,14,1,cycle,3,CICLO,,10,6,14,0.7999999999999999,-5.44
GRTV,R,0.55,14,15,1,stable,4,COMPLEMENT,-G,11,13,10,1.2799999999999998,-10.559999999999999
GRTV,R,0.55,15,16,1,cycle,3,CICLO,,13,15,8,-0.4800000000000001,-7.04
GRTV,R,0.55,16,17,1,cycle,3,CICLO,,14,14,14,0.8,-5.44
GRTV,R,0.55,17,18,1,stable,4,TP,R,9,0,9,0.64,-10.56
GRTV,R,0.55,18,19,1,stable,3,COMPLEMENT,-T,13,12,9,0.8,-10.56
GRTV,R,0.55,19,20,1,stable,3,COMPLEMENT,-R,17,25,8,-0.8,-10.56
GRTV,R,0.55,20,21,1,stable,4,COMPLEMENT,-G,12,13,9,0.8,-10.559999999999999
GRTV,R,0.55,21,22,1,stable,5,FN,,16,16,6,-2.0800000000000005,-7.360000000000001
GRTV,R,0.55,22,23,1,stable,3,FP,V,14,13,7,-0.9600000000000002,-10.56
GRTV,R,0.55,23,24,1,stable,3,FN,,13,10,13,1.6,-8.64
GRTV,R,0.55,24,25,1,stable,3,FN,,16,18,8,-0.15999999999999986,-7.36
GRTV,R,0.55,25,26,1,stable,2,FP,T,13,13,8,0.32,-10.56
GRTV,R,0.55,26,27,1,stable,4,COMPLEMENT,-G,14,13,9,0.3200000000000002,-10.559999999999999
GRTV,R,0.55,27,28,1,cycle,3,CICLO,,14,18,10,-0.31999999999999995,-8.319999999999999
GRTV,R,0.55,28,29,1,stable,5,COMPLEMENT,-V,16,12,8,-0.7999999999999999,-10.56
GRTV,R,0.55,29,30,1,stable,3,COMPLEMENT,-G,13,13,10,1.44,-10.559999999999999
GRTV,R,0.6,0,1,1,stable,3,COMPLEMENT,-R,17,25,8,-0.7999999999999999,-10.56
GRTV,R,0.6,1,2,1,cycle,3,CICLO,,15,18,13,0.1599999999999999,-4.800000000000001
GRTV,R,0.6,2,3,1,stable,2,COMPLEMENT,-R,17,25,8,0.1600000000000001,-10.56
GRTV,R,0.6,3,4,1,stable,5,FP,T,11,13,10,1.2799999999999998,-10.56
GRTV,R,0.6,4,5,1,stable,3,COMPLEMENT,-T,15,12,9,0.32,-10.56
GRTV,R,0.6,5,6,1,stable,3,COMPLEMENT,-T,14,12,8,-0.32000000000000006,-10.56
GRTV,R,0.6,6,7,1,stable,5,FP,V,14,13,9,0.16000000000000006,-10.56
GRTV,R,0.6,7,8,1,stable,4,COMPLEMENT,-R,18,25,7,-2.08,-10.56
GRTV,R,0.6,8,9,1,stable,3,TP,R,9,0,9,0.8,-10.56
GRTV,R,0.6,9,10,1,stable,2,FP,V,12,13,7,-0.6399999999999999,-10.56
GRTV,R,0.6,10,11,1,stable,3,COMPLEMENT,-R,16,25,9,0.9600000000000002,-10.56
GRTV,R,0.6,11,12,1,cycle,3,CICLO,,16,20,10,-0.32000000000000006,-8.32
GRTV,R,0.6,12,13,1,stable,6,FP,T,12,13,11,1.44,-10.56
GRTV,R,0.6,13,14,1,stable,4,FP,G,12,12,10,1.2799999999999998,-10.559999999999999
GRTV,R,0.6,14,15,1,stable,3,FP,V,13,13,10,1.44,-10.56
GRTV,R,0.6,15,16,1,stable,2,FN,,15,18,7,-0.48000000000000004,-7.36
GRTV,R,0.6,16,17,1,stable,3,COMPLEMENT,-R,17,25,8,2.220446049250313e-16,-10.56
GRTV,R,0.6,17,18,1,stable,3,COMPLEMENT,-V,11,12,9,0.3200000000000001,-10.56
GRTV,R,0.6,18,19,1,stable,3,COMPLEMENT,-T,13,12,9,0.8,-10.56
GRTV,R,0.6,19,20,1,stable,4,COMPLEMENT,-R,18,25,7,-2.24,-10.56
GRTV,R,0.6,20,21,1,stable,4,COMPLEMENT,-G,12,13,9,0.8,-10.559999999999999
GRTV,R,0.6,21,22,1,stable,5,FN,,17,16,5,-2.7199999999999998,-7.360000000000001
GRTV,R,0.6,22,23,1,stable,3,FP,V,14,13,7,-0.9600000000000002,-10.56
GRTV,R,0.6,23,24,1,stable,3,COMPLEMENT,-R,16,25,9,0.7999999999999998,-10.56
GRTV,R,0.6,24,25,1,stable,3,FN,,18,18,6,-2.7199999999999998,-7.36
GRTV,R,0.6,25,26,1,stable,2,FN,,15,17,10,0.47999999999999987,-8.64
GRTV,R,0.6,26,27,1,stable,4,COMPLEMENT,-G,14,13,9,0.3200000000000002,-10.559999999999999
GRTV,R,0.6,27,28,1,cycle,3,CICLO,,14,18,10,-0.31999999999999995,-8.319999999999999
GRTV,R,0.6,28,29,1,stable,5,COMPLEMENT,-V,16,12,8,-0.7999999999999999,-10.56
GRTV,R,0.6,29,30,1,stable,3,COMPLEMENT,-R,16,25,9,0.8000000000000003,-10.56
GRTV,R,0.65,0,1,1,stable,3,COMPLEMENT,-R,17,25,8,-0.7999999999999999,-10.56
GRTV,R,0.65,1,2,1,stable,4,COMPLEMENT,-R,17,25,8,1.1102230246251565e-16,-10.56
GRTV,R,0.65,2,3,1,stable,2,COMPLEMENT,-R,18,25,7,-0.6399999999999999,-10.56
GRTV,R,0.65,3,4,1,stable,4,FP,T,13,13,10,1.2799999999999998,-10.56
GRTV,R,0.65,4,5,1,stable,3,COMPLEMENT,-T,15,12,9,0.32,-10.56
GRTV,R,0.65,5,6,1,cycle,3,CICLO,,16,20,8,0.0,-5.76
GRTV,R,0.65,6,7,1,stable,3,COMPLEMENT,-R,17,25,8,-3.04,-10.56
GRTV,R,0.65,7,8,1,stable,3,COMPLEMENT,-R,20,25,5,-4.48,-10.56
GRTV,R,0.65,8,9,1,stable,3,TP,R,10,0,10,1.2800000000000002,-10.56
GRTV,R,0.65,9,10,1,stable,2,FP,V,12,13,7,-0.6399999999999999,-10.56
GRTV,R,0.65,10,11,1,stable,2,COMPLEMENT,-R,18,25,7,-0.47999999999999987,-10.56
GRTV,R,0.65,11,12,1,cycle,3,CICLO,,16,20,10,-0.32000000000000006,-8.32
GRTV,R,0.65,12,13,1,stable,4,COMPLEMENT,-G,13,13,10,1.44,-10.559999999999999
GRTV,R,0.65,13,14,1,stable,4,FP,G,14,12,8,-0.8000000000000004,-10.559999999999999
GRTV,R,0.65,14,15,1,stable,3,FP,V,13,13,10,1.44,-10.56
GRTV,R,0.65,15,16,1,stable,5,COMPLEMENT,-R,16,25,9,-1.6653345369377348e-16,-10.56
GRTV,R,0.65,16,17,1,stable,2,COMPLEMENT,-R,20,25,5,-2.7199999999999998,-10.56
GRTV,R,0.65,17,18,1,stable,2,COMPLEMENT,-V,15,12,5,-3.2,-10.56
GRTV,R,0.65,18,19,1,stable,3,COMPLEMENT,-R,16,25,9,0.8,-10.56
GRTV,R,0.65,19,20,1,stable,3,COMPLEMENT,-R,20,25,5,-4.16,-10.56
GRTV,R,0.65,20,21,1,stable,3,COMPLEMENT,-G,14,13,9,0.4800000000000002,-10.559999999999999
GRTV,R,0.65,21,22,1,stable,3,COMPLEMENT,-R,18,25,7,-2.24,-10.56
GRTV,R,0.65,22,23,1,stable,3,FP,V,16,13,7,-1.7600000000000005,-10.56
GRTV,R,0.65,23,24,1,stable,2,FN,,18,21,11,-0.96,-8.64
GRTV,R,0.65,24,25,1,stable,3,FN,,18,18,6,-2.7199999999999998,-7.36
GRTV,R,0.65,25,26,1,stable,4,COMPLEMENT,-G,16,13,9,-0.15999999999999995,-10.559999999999999
GRTV,R,0.65,26,27,1,stable,4,COMPLEMENT,-R,15,25,10,0.8000000000000002,-10.56
GRTV,R,0.65,27,28,1,stable,6,COMPLEMENT,-R,16,25,9,-0.15999999999999986,-10.56
GRTV,R,0.65,28,29,1,stable,3,COMPLEMENT,-R,18,25,7,-0.9600000000000001,-10.56
GRTV,R,0.65,29,30,1,stable,2,COMPLEMENT,-R,18,25,7,-0.7999999999999999,-10.56
GRTV,T,0.1,0,1,2,stable,2,TP,T,1,0,1,-8.96,-10.56
GRTV,T,0.1,1,2,2,stable,2,TP,T,2,0,2,-7.360000000000001,-10.56
GRTV,T,0.1,2,3,2,stable,2,TP,T,3,0,3,-5.92,-10.56
GRTV,T,0.1,3,4,2,stable,2,TP,T,1,0,1,-9.120000000000001,-10.56
GRTV,T,0.1,4,5,2,stable,2,TP,T,5,0,5,-3.1999999999999997,-10.56
GRTV,T,0.1,5,6,2,stable,2,TP,T,3,0,3,-6.3999999999999995,-10.56
GRTV,T,0.1,6,7,2,stable,2,TP,T,3,0,3,-5.92,-10.56
GRTV,T,0.1,7,8,2,stable,2,TP,T,1,0,1,-8.639999999999999,-10.56
GRTV,T,0.1,8,9,2,stable,2,TP,T,3,0,3,-5.6000000000000005,-10.56
GRTV,T,0.1,9,10,2,stable,1,TP,T,0,0,0,-10.56,-10.56
GRTV,T,0.1,10,11,2,stable,2,TP,T,2,0,2,-7.84,-10.56
GRTV,T,0.1,11,12,2,stable,2,TP,T,2,0,2,-7.199999999999999,-10.56
GRTV,T,0.1,12,13,2,stable,2,TP,T,3,0,3,-5.4399999999999995,-10.56
GRTV,T,0.1,13,14,2,stable,2,TP,T,1,0,1,-8.799999999999999,-10.56
GRTV,T,0.1,14,15,2,stable,2,TP,T,2,0,2,-7.84,-10.56
GRTV,T,0.1,15,16,2,stable,2,TP,T,3,0,3,-5.76,-10.56
GRTV,T,0.1,16,17,2,stable,2,TP,T,4,0,4,-4.48,-10.56
GRTV,T,0.1,17,18,2,stable,2,TP,T,3,0,3,-5.4399999999999995,-10.56
GRTV,T,0.1,18,19,2,stable,2,TP,T,3,0,3,-5.6,-10.56
GRTV,T,0.1,19,20,2,stable,2,TP,T,6,0,6,-2.4,-10.56
GRTV,T,0.1,20,21,2,stable,2,TP,T,2,0,2,-7.36,-10.56
GRTV,T,0.1,21,22,2,stable,2,TP,T,4,0,4,-5.6,-10.56
GRTV,T,0.1,22,23,2,stable,2,TP,T,2,0,2,-6.879999999999999,-10.56
GRTV,T,0.1,23,24,2,stable,2,TP,T,4,0,4,-4.16,-10.56
GRTV,T,0.1,24,25,2,stable,2,TP,T,2,0,2,-7.359999999999999,-10.56
GRTV,T,0.1,25,26,2,stable,2,TP,T,1,0,1,-9.120000000000001,-10.56
GRTV,T,0.1,26,27,2,stable,2,TP,T,2,0,2,-7.5200000000000005,-10.56
GRTV,T,0.1,27,28,2,stable,2,TP,T,5,0,5,-3.039999999999999,-10.56
GRTV,T,0.1,28,29,2,stable,2,TP,T,4,0,4,-3.84,-10.56
GRTV,T,0.1,29,30,2,stable,2,TP,T,2,0,2,-7.36,-10.56
GRTV,T,0.2,0,1,2,stable,3,TP,T,3,0,3,-7.360000000000001,-10.56
