i,j,Area,GDP,Inflation,Life.expect,Military,Pop.growth,Unemployment
8,3,0.026832036367448322,0.14493834339386283,-0.09519062703120068,0.17989431306844597,-0.0021493657808739916,0.12555664694506632,-0.08484940597318769
8,4,0.015812346457933037,0.11112124322201057,-0.06796363954032762,0.1339656122059719,0.0001745654318515291,0.08621958680666852,-0.07505696245344404
8,5,0.0072139194304757775,0.061784874596896584,-0.030527897821356037,0.08086789326019626,0.008696056747180561,0.04469389815086825,-0.04009469484102631
8,6,0.0025993067188395005,0.020367958483280935,-0.0032752334102934834,0.04198452224949404,0.04635478650563573,0.004075727048149617,-0.010809795036734843
8,7,-0.006177931870116443,-0.025954299267498107,0.028551150352867254,-0.012935323569682817,0.027453421113000708,-0.040045006447378136,0.009706686817544982
8,8,0.01138029262182172,-0.07241389484833854,0.07352729386503437,-0.06944349633763655,0.04612882977063573,-0.0806949763055184,0.024442042413163955
8,9,-0.0159105000121203,-0.09981451968642302,0.06124441465663284,-0.08855008811651034,0.05744722380655703,-0.09853341910393286,0.049123341730806576
8,10,-0.0023608700071108026,-0.15268810996250692,0.10909570036774305,-0.12989951189726465,0.08663557206234349,-0.14418616995295339,0.09466527959433195
8,11,-0.0018473923197065715,-0.1972674182933932,0.14609889648875546,-0.17925817860438772,0.10772747752709357,-0.1871208618137912,0.1284948046620505
8,12,0.023402926049928545,-0.26620401709792585,0.18525935597420282,-0.23323761704890514,0.14741919098658104,-0.24418417222691252,0.18770579917359467
8,13,0.03789339747075974,-0.35955652292229956,0.24090722245249888,-0.3072593650815173,0.18709723987229263,-0.3072795373777427,0.30593583964510146
8,14,0.03755079622313469,-0.451005968500482,0.36399236437949084,-0.40618128284978094,0.2931084812325272,-0.4152167250547383,0.412997064084461
9,0,0.001981296177484736,0.3766024920731542,-0.301652239887933,0.43360997185212746,-0.12682686037686852,0.31197386084450457,-0.24343001617683682
9,1,0.03232492596904517,0.32066223693287743,-0.22953092804258854,0.36409174987700954,-0.09193258176079028,0.26704276484326456,-0.20038619894091553
9,2,0.015669216401357974,0.2450466841435788,-0.16669574989346506,0.2785842991494988,-0.05004545822865891,0.2103636905225416,-0.15234653722316435
9,3,0.0132047106453674,0.18834854936228915,-0.11929961596618308,0.21192024569803253,-0.03423653825868313,0.15649100249292572,-0.1253534085728141
9,4,0.0022489625746951038,0.14543413364431493,-0.09180576126200074,0.15873645985375195,-0.03287027962312759,0.11083967359183813,-0.11160120963837347
9,5,-0.002475408868354135,0.10127148672880615,-0.050098156365053916,0.10943886039152577,-0.01146349917024932,0.07140385615644021,-0.08248349506077231
9,6,-0.019368628328537495,0.08346834174644178,-0.028140987562291365,0.06677612989483399,-0.019799895810309113,0.0436911390798902,-0.06330160975670832
9,7,-0.022490259081831453,0.006421102874753313,0.006346040066284199,0.0036840942851700848,-0.005544416853536013,-0.022818044139740434,-0.026744703141844756
9,8,-0.014756565393602898,-0.025163932008934412,0.0355376973743692,-0.022715415593833804,0.021012257906019315,-0.04287847617371932,-0.006646244741032376
9,9,-0.026019557694274383,-0.044150022025131616,0.060076818480118345,-0.0655656877513096,0.02265289110234768,-0.0669437958971359,0.021154805747261297
